alert_id,room_id,alert_type,message,triggered_at,is_read
ALT-2024-11-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-11-05T00:00:00Z,False
ALT-2024-11-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-11-05T07:00:00Z,False
ALT-2024-11-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-11-05T18:00:00Z,False
ALT-2024-11-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-11-05T19:00:00Z,False
ALT-2024-11-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-11-06T07:00:00Z,False
ALT-2024-11-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-11-06T12:00:00Z,False
ALT-2024-11-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-11-06T12:00:00Z,False
ALT-2024-11-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-11-06T18:00:00Z,False
ALT-2024-11-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-11-06T22:00:00Z,False
ALT-2024-11-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-11-07T05:00:00Z,False
ALT-2024-11-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-11-07T06:00:00Z,False
ALT-2024-11-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-11-07T06:00:00Z,False
ALT-2024-11-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-11-07T16:00:00Z,False
ALT-2024-11-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-11-07T22:00:00Z,False
ALT-2024-11-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-11-07T23:00:00Z,False
ALT-2024-11-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-11-08T08:00:00Z,False
ALT-2024-11-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-11-08T17:00:00Z,False
ALT-2024-11-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-11-08T20:00:00Z,False
ALT-2024-12-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-12-03T20:00:00Z,False
ALT-2024-12-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-12-03T20:00:00Z,False
ALT-2024-12-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-12-04T15:00:00Z,False
ALT-2024-12-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-12-04T15:00:00Z,False
ALT-2024-12-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-12-04T16:00:00Z,False
ALT-2024-12-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-12-05T02:00:00Z,False
ALT-2024-12-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-12-05T10:00:00Z,False
ALT-2024-12-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-12-05T14:00:00Z,False
ALT-2024-12-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-12-05T15:00:00Z,False
ALT-2024-12-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-12-05T15:00:00Z,False
ALT-2024-12-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-12-05T21:00:00Z,False
ALT-2024-12-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-12-05T23:00:00Z,False
ALT-2024-12-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-12-06T07:00:00Z,False
ALT-2024-12-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-12-06T12:00:00Z,False
ALT-2024-12-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-12-06T14:00:00Z,False
ALT-2024-12-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-12-06T17:00:00Z,False
ALT-2024-12-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-12-06T19:00:00Z,False
ALT-2024-12-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-12-07T05:00:00Z,False
ALT-2024-12-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-12-07T08:00:00Z,False
ALT-2024-12-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-12-07T20:00:00Z,False
ALT-2025-01-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-01-03T21:00:00Z,False
ALT-2025-01-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-01-04T00:00:00Z,False
ALT-2025-01-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-01-04T15:00:00Z,False
ALT-2025-01-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-01-04T17:00:00Z,False
ALT-2025-01-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-01-05T00:00:00Z,False
ALT-2025-01-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-01-05T00:00:00Z,False
ALT-2025-01-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-01-05T04:00:00Z,False
ALT-2025-01-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-01-05T14:00:00Z,False
ALT-2025-01-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-01-05T16:00:00Z,False
ALT-2025-01-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-01-05T19:00:00Z,False
ALT-2025-01-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-01-05T20:00:00Z,False
ALT-2025-01-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-01-05T20:00:00Z,False
ALT-2025-01-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-01-05T21:00:00Z,False
ALT-2025-01-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-01-06T05:00:00Z,False
ALT-2025-01-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-01-06T08:00:00Z,False
ALT-2025-01-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-01-06T17:00:00Z,False
ALT-2025-01-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-01-06T21:00:00Z,False
ALT-2025-01-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-01-07T01:00:00Z,False
ALT-2025-01-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-01-07T07:00:00Z,False
ALT-2025-01-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-01-07T17:00:00Z,False
ALT-2025-02-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-02-03T10:00:00Z,False
ALT-2025-02-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-02-03T14:00:00Z,False
ALT-2025-02-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-02-04T02:00:00Z,False
ALT-2025-02-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-02-04T09:00:00Z,False
ALT-2025-02-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-02-04T20:00:00Z,False
ALT-2025-02-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-02-05T06:00:00Z,False
ALT-2025-02-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-02-05T09:00:00Z,False
ALT-2025-02-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-02-05T16:00:00Z,False
ALT-2025-02-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-02-05T17:00:00Z,False
ALT-2025-02-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-02-05T17:00:00Z,False
ALT-2025-02-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-02-05T18:00:00Z,False
ALT-2025-02-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-02-05T19:00:00Z,False
ALT-2025-02-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-02-05T22:00:00Z,False
ALT-2025-02-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-02-06T07:00:00Z,False
ALT-2025-02-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-02-06T13:00:00Z,False
ALT-2025-02-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-02-06T17:00:00Z,False
ALT-2025-02-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-02-06T20:00:00Z,False
ALT-2025-02-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-02-06T20:00:00Z,False
ALT-2025-02-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-02-07T05:00:00Z,False
ALT-2025-02-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-02-07T10:00:00Z,False
ALT-2025-03-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-03-04T10:00:00Z,False
ALT-2025-03-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-03-04T12:00:00Z,False
ALT-2025-03-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-03-05T06:00:00Z,False
ALT-2025-03-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-03-05T09:00:00Z,False
ALT-2025-03-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-03-05T14:00:00Z,False
ALT-2025-03-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-03-05T19:00:00Z,False
ALT-2025-03-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-03-06T07:00:00Z,False
ALT-2025-03-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-03-06T10:00:00Z,False
ALT-2025-03-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-03-06T12:00:00Z,False
ALT-2025-03-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-03-06T18:00:00Z,False
ALT-2025-03-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-03-06T19:00:00Z,False
ALT-2025-03-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-03-06T23:00:00Z,False
ALT-2025-03-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-03-07T06:00:00Z,False
ALT-2025-03-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-03-07T11:00:00Z,False
ALT-2025-03-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-03-07T12:00:00Z,False
ALT-2025-03-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-03-07T22:00:00Z,False
ALT-2025-03-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-03-07T23:00:00Z,False
ALT-2025-03-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-03-08T05:00:00Z,False
ALT-2025-03-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-03-08T09:00:00Z,False
ALT-2025-03-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-03-08T21:00:00Z,False
ALT-2025-04-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-04-04T15:00:00Z,False
ALT-2025-04-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-04-04T19:00:00Z,False
ALT-2025-04-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-04-05T10:00:00Z,False
ALT-2025-04-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-04-05T16:00:00Z,False
ALT-2025-04-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-04-05T19:00:00Z,False
ALT-2025-04-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-04-05T19:00:00Z,False
ALT-2025-04-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-04-06T08:00:00Z,False
ALT-2025-04-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-04-06T14:00:00Z,False
ALT-2025-04-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-04-06T18:00:00Z,False
ALT-2025-04-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-04-06T19:00:00Z,False
ALT-2025-04-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-04-06T21:00:00Z,False
ALT-2025-04-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-04-06T21:00:00Z,False
ALT-2025-04-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-04-06T21:00:00Z,False
ALT-2025-04-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-04-07T08:00:00Z,False
ALT-2025-04-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-04-07T14:00:00Z,False
ALT-2025-04-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-04-07T22:00:00Z,False
ALT-2025-04-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-04-08T05:00:00Z,False
ALT-2025-04-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-04-08T10:00:00Z,False
ALT-2025-04-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-04-08T11:00:00Z,False
ALT-2025-04-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-04-08T22:00:00Z,False
ALT-2025-05-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-05-04T10:00:00Z,False
ALT-2025-05-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-05-04T16:00:00Z,False
ALT-2025-05-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-05-05T06:00:00Z,False
ALT-2025-05-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-05-05T14:00:00Z,False
ALT-2025-05-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-05-05T20:00:00Z,False
ALT-2025-05-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-05-05T23:00:00Z,False
ALT-2025-05-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-05-06T05:00:00Z,False
ALT-2025-05-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-05-06T07:00:00Z,False
ALT-2025-05-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-05-06T17:00:00Z,False
ALT-2025-05-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-05-06T20:00:00Z,False
ALT-2025-05-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-05-06T23:00:00Z,False
ALT-2025-05-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-05-07T06:00:00Z,False
ALT-2025-05-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-05-07T09:00:00Z,False
ALT-2025-05-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-05-07T10:00:00Z,False
ALT-2025-05-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-05-07T11:00:00Z,False
ALT-2025-05-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-05-07T17:00:00Z,False
ALT-2025-05-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-05-08T05:00:00Z,False
ALT-2025-05-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-05-08T09:00:00Z,False
ALT-2025-05-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-05-08T15:00:00Z,False
ALT-2025-05-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-05-09T05:00:00Z,False
ALT-2025-06-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-06-03T11:00:00Z,False
ALT-2025-06-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-06-03T18:00:00Z,False
ALT-2025-06-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-06-04T06:00:00Z,False
ALT-2025-06-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-06-04T10:00:00Z,False
ALT-2025-06-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-06-04T22:00:00Z,False
ALT-2025-06-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-06-05T01:00:00Z,False
ALT-2025-06-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-06-05T04:00:00Z,False
ALT-2025-06-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-06-05T08:00:00Z,False
ALT-2025-06-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-06-05T16:00:00Z,False
ALT-2025-06-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-06-05T18:00:00Z,False
ALT-2025-06-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-06-05T19:00:00Z,False
ALT-2025-06-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-06-05T21:00:00Z,False
ALT-2025-06-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-06-06T02:00:00Z,False
ALT-2025-06-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-06-06T05:00:00Z,False
ALT-2025-06-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-06-06T08:00:00Z,False
ALT-2025-06-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-06-06T10:00:00Z,False
ALT-2025-06-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-06-06T20:00:00Z,False
ALT-2025-06-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-06-06T22:00:00Z,False
ALT-2025-06-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-06-06T23:00:00Z,False
ALT-2025-06-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-06-07T13:00:00Z,False
ALT-2025-07-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-07-03T20:00:00Z,False
ALT-2025-07-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-07-03T22:00:00Z,False
ALT-2025-07-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-07-04T15:00:00Z,False
ALT-2025-07-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-07-04T18:00:00Z,False
ALT-2025-07-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-07-04T22:00:00Z,False
ALT-2025-07-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-07-05T01:00:00Z,False
ALT-2025-07-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-07-05T11:00:00Z,False
ALT-2025-07-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-07-05T14:00:00Z,False
ALT-2025-07-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-07-05T16:00:00Z,False
ALT-2025-07-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-07-05T17:00:00Z,False
ALT-2025-07-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-07-05T18:00:00Z,False
ALT-2025-07-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2025-07-05T20:00:00Z,False
ALT-2025-07-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2025-07-05T23:00:00Z,False
ALT-2025-07-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-07-05T23:00:00Z,False
ALT-2025-07-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2025-07-06T09:00:00Z,False
ALT-2025-07-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2025-07-06T15:00:00Z,False
ALT-2025-07-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2025-07-06T15:00:00Z,False
ALT-2025-07-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2025-07-06T17:00:00Z,False
ALT-2025-07-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2025-07-06T19:00:00Z,False
ALT-2025-07-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2025-07-07T07:00:00Z,False
ALT-2025-08-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2025-08-03T14:00:00Z,False
ALT-2025-08-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2025-08-03T19:00:00Z,False
ALT-2025-08-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2025-08-04T06:00:00Z,False
ALT-2025-08-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2025-08-04T14:00:00Z,False
ALT-2025-08-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2025-08-04T18:00:00Z,False
ALT-2025-08-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2025-08-04T21:00:00Z,False
ALT-2025-08-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2025-08-05T06:00:00Z,False
ALT-2025-08-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2025-08-05T09:00:00Z,False
ALT-2025-08-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2025-08-05T10:00:00Z,False
ALT-2025-08-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2025-08-05T13:00:00Z,False
ALT-2025-08-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2025-08-05T15:00:00Z,False
ALT-2025-08-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2025-08-05T18:00:00Z,False
